year,geo_name,geo,adult_smoking,adult_obesity,excessive_drinking,motor_vehicle_crash_deaths,homicide_rate,sexually_transmitted_infections,health_care_costs,diabetes,hiv_prevalence_rate,violent_crime,alcoholimpaired_driving_deaths
2015,Yuba County,05000US06115,0.172,0.276,0.194,15.97,5.2,253.7,9081,0.085,70.5,401.08,0.397
2015,"Adams County, CO",05000US08001,0.216,0.249,0.189,9.55,4.4,460.6,9772,0.07,178.8,415.7,0.329
2015,Alamosa County,05000US08003,0.173,0.213,0.14,23.09,None,464.5,7237,0.071,78,365.87,0.222
2015,"Arapahoe County, CO",05000US08005,0.154,0.212,0.175,7.08,3.7,549.6,9543,0.061,222.3,322.72,0.376
2015,Archuleta County,05000US08007,0.204,0.166,0.165,20.05,None,256.8,6665,0.063,None,216.57,0.444
2015,Baca County,05000US08009,None,0.206,None,63.66,None,266.6,9422,0.083,None,121.85,0.222
2015,Bent County,05000US08011,0.267,0.243,None,None,None,121.3,8894,0.07,None,162.19,0.25
2015,"Boulder County, CO",05000US08013,0.115,0.15,0.155,7.45,1.2,275.5,8514,0.047,182.1,192.79,0.362
2015,Broomfield County,05000US08014,0.126,0.202,0.157,6.06,3.5,289.9,9093,0.059,64.8,61.44,0.091
2015,Chaffee County,05000US08015,0.203,0.18,0.117,19.39,None,236.9,7733,0.07,65.6,75.77,0.235
2015,Cheyenne County,05000US08017,None,0.253,None,84.07,None,None,9385,0.071,None,35.68,0.167
2015,Clear Creek County,05000US08019,0.186,0.173,0.23,18.91,None,77.6,7138,0.067,211.6,319.09,0.235
2015,Conejos County,05000US08021,0.21,0.192,0.134,22.56,None,253.8,8326,0.069,None,35.69,0.778
2015,Costilla County,05000US08023,0.19,0.215,None,56.15,None,278.2,7689,0.082,None,161.59,0.5
2015,Crowley County,05000US08025,0.155,0.241,None,27.11,None,111.8,7676,0.066,None,102.49,0
2015,Custer County,05000US08027,0.154,0.205,0.185,None,None,None,7404,0.079,None,194.6,0.333
2015,Delta County,05000US08029,0.237,0.221,0.161,24.81,5,193.9,6966,0.086,34.4,153.53,0.353
2015,"Denver County, CO",05000US08031,0.195,0.17,0.22,9.13,7.3,861.9,8810,0.063,1222.5,598.21,0.389
2015,Dolores County,05000US08033,0.115,0.2,0.189,None,None,None,8523,0.075,None,64.02,0.2
2015,"Douglas County, CO",05000US08035,0.083,0.163,0.176,5.42,1.5,170.7,9488,0.045,43.8,114.32,0.344
2015,Eagle County,05000US08037,0.095,0.12,0.232,10.34,None,163.9,7830,0.041,133.7,143.79,0.208
2015,Elbert County,05000US08039,0.152,0.201,0.165,13.74,None,115.5,8378,0.053,41.4,48.11,0.286
2015,"El Paso County, CO",05000US08041,0.178,0.218,0.149,9.19,4.4,432.1,8631,0.065,146.9,412.67,0.397
2015,Fremont County,05000US08043,0.27,0.221,0.134,14.29,4.5,213.7,7720,0.084,306.9,230.23,0.371
2015,Garfield County,05000US08045,0.184,0.198,0.183,20.14,None,331.9,7598,0.058,78.4,146.6,0.5
2015,Gilpin County,05000US08047,0.169,0.193,0.186,None,None,109.3,6572,0.067,None,296.61,0
2015,Grand County,05000US08049,0.219,0.187,0.22,10.85,None,84.5,7419,0.054,87.2,257.14,0.4
2015,Gunnison County,05000US08051,0.138,0.16,0.265,11.26,None,277.9,6649,0.048,45.7,251.42,0.2
2015,Hinsdale County,05000US08053,None,0.212,None,None,None,None,6439,0.07,None,39.34,0.5
2015,Huerfano County,05000US08055,0.309,0.197,0.157,45.93,None,272.9,7655,0.087,154.1,312.92,0.294
2015,Jackson County,05000US08057,None,0.223,None,None,None,None,8444,0.068,None,71.41,0
2015,"Jefferson County, CO",05000US08059,0.157,0.198,0.19,8.96,1.8,214.4,9087,0.058,128.8,227.83,0.371
2015,Kiowa County,05000US08061,None,0.239,None,None,None,None,7852,0.085,None,69.57,0
2015,Kit Carson County,05000US08063,0.173,0.261,0.155,29.82,None,284.2,9260,0.086,None,177.09,0.24
2015,Lake County,05000US08065,0.146,0.193,0.17,25.18,None,272.6,8351,0.052,None,273.83,0.667
2015,La Plata County,05000US08067,0.174,0.172,0.213,20.85,4.9,265.3,7043,0.056,78.4,None,0.322
2015,"Larimer County, CO",05000US08069,0.148,0.199,0.164,8.45,1.7,334.6,8164,0.053,76,222.7,0.374
2015,Las Animas County,05000US08071,0.298,0.231,0.156,27.66,13.5,220.8,8328,0.081,104.6,136.58,0.071
2015,Lincoln County,05000US08073,0.247,0.243,0.091,33.96,None,146.7,9655,0.086,167.5,151.63,0.138
2015,Logan County,05000US08075,0.255,0.239,0.182,10.85,None,243,8007,0.075,29.7,208.01,0.25
2015,"Mesa County, CO",05000US08077,0.201,0.232,0.182,15.2,4.2,429.5,6870,0.076,72.9,297.54,0.427
2015,Mineral County,05000US08079,None,0.193,None,None,None,None,7106,0.074,None,0,0
2015,Moffat County,05000US08081,0.219,0.272,0.259,16.98,None,348.5,9600,0.068,53.4,161.57,0.333
2015,Montezuma County,05000US08083,0.187,0.208,0.166,24.82,8.9,416.8,7051,0.063,62.2,238.01,0.107
2015,Montrose County,05000US08085,0.155,0.219,0.139,14.48,6.3,198.9,6281,0.069,31.8,165.8,0.5
2015,Morgan County,05000US08087,0.154,0.298,0.148,17.84,None,365.3,8899,0.076,96.8,93.33,0.357
2015,Otero County,05000US08089,0.204,0.274,0.156,25.06,None,251.4,8158,0.079,63,269.15,0.211
2015,Ouray County,05000US08091,None,0.185,None,None,None,None,5951,0.069,None,56.59,0
2015,Park County,05000US08093,0.157,0.203,0.208,18.5,None,124.8,7187,0.061,106.4,106.11,0.25
2015,Phillips County,05000US08095,0.116,0.22,0.174,None,None,206.1,10348,0.077,None,37.26,0.333
2015,Pitkin County,05000US08097,None,0.133,0.263,None,None,243.3,9256,0.049,204.4,138.64,0.4
2015,Prowers County,05000US08099,0.191,0.263,0.114,20.31,None,306.7,9444,0.071,89.6,118.28,0.143
2015,"Pueblo County, CO",05000US08101,0.23,0.265,0.144,13.79,6.3,549,8700,0.09,114.1,530.33,0.387
2015,Rio Blanco County,05000US08103,0.145,0.222,0.179,30.33,None,145.8,8178,0.06,None,162.37,0.857
2015,Rio Grande County,05000US08105,0.197,0.235,0.086,23.95,None,485.6,8005,0.071,49.9,178.23,0.077
2015,Routt County,05000US08107,0.098,0.147,0.265,14.26,None,252.8,7038,0.039,79,207.85,0.444
2015,Saguache County,05000US08109,0.152,0.222,None,None,None,None,6182,0.06,152.6,241.47,0.4
2015,San Juan County,05000US08111,None,0.21,None,None,None,None,5483,0.064,None,189.39,0.25
2015,San Miguel County,05000US08113,None,0.164,0.274,None,None,145.1,6992,0.048,109.5,102.5,0.167
2015,Sedgwick County,05000US08115,None,0.242,None,None,None,None,8335,0.079,None,207.6,0.167
2015,Summit County,05000US08117,0.095,0.132,0.329,5.75,None,349.5,7316,0.04,153.4,127.4,0.261
2015,Teller County,05000US08119,0.226,0.167,0.113,11.2,None,175.3,7770,0.07,24.6,165.29,0.364
2015,Washington County,05000US08121,0.137,0.24,None,35.57,None,125.9,8325,0.071,None,199.34,0.067
2015,"Weld County, CO",05000US08123,0.178,0.253,0.172,14.18,2.2,342.4,8886,0.063,74.2,289.83,0.389
2015,Yuma County,05000US08125,0.177,0.242,None,17.22,None,187.8,10171,0.064,110.9,62.29,0.182
2015,"Fairfield County, CT",05000US09001,0.12,0.196,0.206,6.17,4.1,279,9132,0.073,375.4,292.43,0.352
2015,"Hartford County, CT",05000US09003,0.15,0.261,0.177,8.6,4.9,445.9,8864,0.089,434.5,323.21,0.351
2015,"Litchfield County, CT",05000US09005,0.172,0.235,0.187,10.03,1.4,121.6,8535,0.071,119.7,111.25,0.295
2015,"Middlesex County, CT",05000US09007,0.15,0.235,0.191,8.65,1.3,192,8617,0.087,177.7,119.28,0.392
2015,"New Haven County, CT",05000US09009,0.16,0.269,0.189,8.49,4.6,463.9,9515,0.095,452.1,406.05,0.315
2015,"New London County, CT",05000US09011,0.177,0.263,0.19,9.32,2.7,260.4,9357,0.086,231.8,384.75,0.371
2015,"Tolland County, CT",05000US09013,0.138,0.24,0.189,8.59,1.1,160.4,8805,0.079,92.9,None,0.361
2015,"Windham County, CT",05000US09015,0.18,0.303,0.168,13.1,None,205.8,9375,0.102,206.3,None,0.308
2015,"Kent County, DE",05000US10001,0.212,0.327,0.161,14.69,4.3,514.2,9398,0.114,240.5,573.72,0.465
2015,"New Castle County, DE",05000US10003,0.164,0.259,0.216,9.59,7.7,517.9,9081,0.085,472.7,615.8,0.362
2015,"Sussex County, DE",05000US10005,0.198,0.307,0.179,19.45,3.3,367.8,9476,0.118,287.1,489.61,0.373
2015,"District of Columbia, DC",05000US11001,0.157,0.215,0.196,7.05,18.9,1076.7,8340,0.082,2704.3,1259.42,0.322
2015,"Alachua County, FL",05000US12001,0.144,0.246,0.141,12.37,4.5,749.8,9610,0.073,383.1,625.64,0.289
2015,Baker County,05000US12003,0.202,0.371,0.119,28.88,6.1,461.5,13241,0.138,380,204.57,0.389
2015,"Bay County, FL",05000US12005,0.245,0.287,0.211,17.78,6.9,377.5,11657,0.104,265.8,517.59,0.375
2015,Bradford County,05000US12007,0.132,0.359,0.159,26.62,None,591.5,11445,0.137,484.1,398.35,0.281
2015,"Brevard County, FL",05000US12009,0.218,0.289,0.197,13.42,6.1,321.2,11027,0.122,250.7,572.6,0.325
2015,"Broward County, FL",05000US12011,0.143,0.247,0.15,12.28,5.3,406.7,11895,0.095,1078.8,484.95,0.211
2015,Calhoun County,05000US12013,0.302,0.37,0.081,19.73,None,414.3,12684,0.142,510.2,117.12,0.444
2015,"Charlotte County, FL",05000US12015,0.221,0.248,0.131,14.02,3.1,177.3,11220,0.134,163.5,242.56,0.287
2015,"Citrus County, FL",05000US12017,0.238,0.27,0.15,21.87,4.9,261.2,10290,0.121,85.9,325.84,0.279
2015,"Clay County, FL",05000US12019,0.209,0.288,0.16,15.42,4.9,378.2,11808,0.11,145.5,412.38,0.435
2015,"Collier County, FL",05000US12021,0.145,0.199,0.175,12.3,4.6,241,9862,0.101,309.1,293.66,0.262
2015,Columbia County,05000US12023,0.239,0.358,0.162,28.29,6.5,472.3,10739,0.135,392.1,614.03,0.278
2015,DeSoto County,05000US12027,0.161,0.347,0.154,25.59,None,322.7,12356,0.131,577.9,556.03,0.5
2015,Dixie County,05000US12029,0.312,0.357,0.074,48.4,None,372.1,10780,0.15,342.2,401.78,0.548
2015,"Duval County, FL",05000US12031,0.204,0.294,0.156,14.31,13,606.1,11880,0.115,708.6,645.58,0.335
2015,"Escambia County, FL",05000US12033,0.219,0.296,0.152,15.64,7.7,603.2,10245,0.123,450.5,772.53,0.394
2015,Flagler County,05000US12035,0.225,0.27,0.128,21.69,3.8,312.1,9895,0.121,103.3,273.51,0.419
2015,Franklin County,05000US12037,None,0.253,0.129,22.32,None,522,10638,0.103,174.3,848.35,0.529
2015,Gadsden County,05000US12039,0.177,0.384,0.111,25.4,7.9,836.1,9371,0.153,701.1,688.94,0.426
2015,Gilchrist County,05000US12041,0.244,0.313,0.152,33.27,None,344.9,10246,0.108,124.3,218.86,0.353
2015,Glades County,05000US12043,0.175,0.356,0.114,32.63,None,335.7,12661,0.131,444.5,307.09,0.25
2015,Gulf County,05000US12045,0.24,0.316,0.172,23.43,None,362.6,11085,0.118,689.7,370.82,0.647
2015,Hamilton County,05000US12047,0.211,0.386,0.106,26.24,None,727.5,10086,0.145,934.4,414.14,0.595
2015,Hardee County,05000US12049,0.209,0.368,None,30.06,5.5,338,12090,0.141,431.8,308.7,0.378
2015,Hendry County,05000US12051,0.225,0.343,0.142,31.29,13.3,542.1,11657,0.119,424.4,629.04,0.288
2015,"Hernando County, FL",05000US12053,0.226,0.294,0.166,18.03,3.5,197.2,11654,0.128,130.5,329.41,0.214
2015,"Highlands County, FL",05000US12055,0.186,0.303,0.115,18.67,5.9,249.7,11570,0.144,233.6,287.29,0.262
2015,"Hillsborough County, FL",05000US12057,0.183,0.261,0.186,13.72,5.4,555.5,11350,0.106,558.2,394.33,0.322
2015,Holmes County,05000US12059,0.218,0.315,0.093,26.48,None,262.6,11798,0.146,373.9,287.04,0.208
2015,"Indian River County, FL",05000US12061,0.189,0.229,0.197,15.05,4.3,340.8,9888,0.12,259.5,319.06,0.202
2015,Jackson County,05000US12063,0.183,0.34,0.109,25.51,9.5,596.3,10499,0.133,712.6,462.94,0.347
2015,Jefferson County,05000US12065,0.181,0.356,0.091,41.25,None,505.1,9371,0.142,632.1,787.33,0.281
2015,Lafayette County,05000US12067,0.167,0.362,0.077,24.89,None,147.7,10011,0.119,380.3,219.13,0.417
2015,"Lake County, FL",05000US12069,0.149,0.305,0.118,18.63,4.4,308.4,10635,0.129,210.4,362.79,0.363
2015,"Lee County, FL",05000US12071,0.197,0.259,0.173,14.82,8.4,335.8,10623,0.103,293.1,359.19,0.229
2015,"Leon County, FL",05000US12073,0.151,0.267,0.188,10.71,4.2,902.5,9431,0.092,405.7,717.16,0.302
2015,Levy County,05000US12075,0.2,0.32,0.109,35.07,None,462.2,9986,0.131,154.5,356.5,0.319
2015,Liberty County,05000US12077,0.231,0.369,0.136,27.71,None,374.6,11264,0.122,452.5,142.46,0.444
2015,Madison County,05000US12079,0.205,0.357,0.127,39.39,7.3,502.5,10556,0.142,579.5,776.43,0.361
2015,"Manatee County, FL",05000US12081,0.171,0.25,0.166,13.67,7.6,399.5,10289,0.119,299.3,629.33,0.33
2015,"Marion County, FL",05000US12083,0.21,0.31,0.145,20.07,5.8,416.3,10748,0.12,285.1,505.69,0.306
2015,"Martin County, FL",05000US12085,0.174,0.209,0.172,13.46,4.3,180.1,9767,0.09,339.9,263.43,0.368
2015,"Miami-Dade County, FL",05000US12086,0.118,0.21,0.124,11.96,9.1,371,14370,0.084,1207.9,708.83,0.189
2015,Monroe County,05000US12087,0.221,0.197,0.281,20.05,4.3,171.1,8985,0.075,1005.4,488.61,0.41
2015,Nassau County,05000US12089,0.2,0.268,0.138,26.38,4,262.6,10143,0.096,149,205.09,0.246
2015,"Okaloosa County, FL",05000US12091,0.216,0.288,0.164,14.1,3.1,475.1,10093,0.097,221.2,426.29,0.318
2015,Okeechobee County,05000US12093,0.199,0.337,0.122,25.09,4.8,359.8,13855,0.111,383.2,516.4,0.365
2015,"Orange County, FL",05000US12095,0.151,0.252,0.16,12.27,7.9,529.1,11466,0.089,772.3,729.69,0.294
2015,"Osceola County, FL",05000US12097,0.213,0.292,0.125,15.26,4.7,413.3,11446,0.098,349.4,568.84,0.259
2015,"Palm Beach County, FL",05000US12099,0.141,0.224,0.151,13.61,7.9,290.3,11461,0.093,672.8,502.88,0.312
2015,"Pasco County, FL",05000US12101,0.259,0.286,0.197,18.3,4.7,217.1,11459,0.117,162.2,325.37,0.233
2015,"Pinellas County, FL",05000US12103,0.2,0.24,0.173,12.99,5.8,413.9,11516,0.114,422.9,604.61,0.3
2015,"Polk County, FL",05000US12105,0.195,0.307,0.143,19.26,6.3,397.5,10978,0.124,334.1,389,0.275
2015,Putnam County,05000US12107,0.274,0.331,0.144,29.18,8.1,461.4,11263,0.145,390,820.31,0.444
2015,"St. Johns County, FL",05000US12109,0.136,0.23,0.208,14.08,3.5,210.7,10280,0.081,158.2,308.35,0.284
2015,"St. Lucie County, FL",05000US12111,0.161,0.298,0.13,13.76,5.7,336.4,10891,0.134,630.1,400.68,0.233
2015,"Santa Rosa County, FL",05000US12113,0.237,0.282,0.172,15.6,2.6,248.6,10749,0.101,145.9,158.35,0.392
2015,"Sarasota County, FL",05000US12115,0.19,0.206,0.172,12.19,5.4,257.4,9729,0.103,228.7,360.49,0.337
2015,"Seminole County, FL",05000US12117,0.183,0.253,0.203,9.76,4.7,335.2,11449,0.11,256,354.74,0.284
2015,"Sumter County, FL",05000US12119,0.13,0.289,0.107,15.12,4.2,212.6,10874,0.145,205.4,189.6,0.263
2015,Suwannee County,05000US12121,0.244,0.316,0.136,29.41,6.1,396.3,9758,0.127,218.6,419.93,0.397
2015,Taylor County,05000US12123,0.291,0.365,0.138,21.87,9,532,9394,0.137,498.3,689.56,0.419
2015,Union County,05000US12125,0.273,0.379,0.145,28.84,None,729.7,10531,0.133,3439.9,277.3,0.222
2015,"Volusia County, FL",05000US12127,0.224,0.273,0.167,19.24,5.5,334.4,10099,0.126,310.7,494.43,0.281
2015,Wakulla County,05000US12129,0.248,0.371,0.214,22.53,None,353.7,9658,0.117,250.1,288.09,0.4
2015,Walton County,05000US12131,0.227,0.272,0.183,26.84,4.1,222.3,10928,0.106,150.6,385.33,0.347
2015,Washington County,05000US12133,0.267,0.373,0.074,29.92,9.7,321.4,11208,0.141,521.9,229.42,0.237
2015,Appling County,05000US13001,0.278,0.347,None,38.58,12.6,408.3,10563,0.151,105.3,186.02,0.333
2015,Atkinson County,05000US13003,None,0.342,None,35.98,None,446.6,10454,0.113,256.5,424.28,0.222
2015,Bacon County,05000US13005,None,0.318,None,40.12,None,392.9,11745,0.11,374.2,None,0.273
2015,Baker County,05000US13007,None,0.319,None,None,None,653.6,9011,0.144,1356.2,224.5,0.4
2015,Baldwin County,05000US13009,0.241,0.318,0.148,12.6,7,582.3,10444,0.116,594.6,504.63,0.207
2015,Banks County,05000US13011,0.275,0.281,None,27.04,None,196.5,10098,0.113,271.7,230.72,0.238
2015,Barrow County,05000US13013,0.261,0.329,0.154,22.69,4.1,306.4,10151,0.112,133.8,482.16,0.255
2015,"Bartow County, GA",05000US13015,0.213,0.316,0.134,16.86,4.2,282.1,10606,0.108,189.5,359.79,0.158
2015,Ben Hill County,05000US13017,0.233,0.35,None,16.21,None,752.7,9633,0.144,285.2,498.26,0.111
2015,Berrien County,05000US13019,0.296,0.324,0.13,22.74,None,262.6,11855,0.123,271.5,263.26,0.462
2015,"Bibb County, GA",05000US13021,0.167,0.286,0.102,17.48,13.9,894.1,10440,0.109,718.2,544.86,0.219
2015,Bleckley County,05000US13023,0.197,0.315,None,23.11,None,549.8,10382,0.139,361.6,234.08,0.167
2015,Brantley County,05000US13025,0.241,0.318,None,39.14,8.6,333.6,11564,0.111,155.1,221.12,0.235
2015,Brooks County,05000US13027,0.217,0.351,None,17.69,None,525.9,10654,0.155,782.5,677.81,0.263
2015,Bryan County,05000US13029,0.131,0.27,0.143,20.61,None,459.4,9651,0.106,112,155.55,0.25
2015,Bulloch County,05000US13031,0.194,0.325,0.153,16.61,3,1002.8,10533,0.106,290.3,249.28,0.147
2015,Burke County,05000US13033,0.088,0.326,None,35.19,13.3,661.6,8162,0.131,540.8,857.64,0.341
2015,Butts County,05000US13035,None,0.325,None,20.12,7.5,391.1,9919,0.123,1231.2,254.99,0.063
2015,Calhoun County,05000US13037,None,0.331,None,None,None,738,9501,0.123,1049.9,359.82,0
2015,Camden County,05000US13039,0.243,0.315,0.156,16.95,4.6,313.2,10089,0.109,196.1,386.19,0.122
2015,Candler County,05000US13043,0.272,0.326,None,22.39,None,431.8,12410,0.121,191.5,181.85,0.556
2015,"Carroll County, GA",05000US13045,0.215,0.306,0.156,21.33,4.7,483.1,9398,0.124,224.1,430.93,0.2
2015,Catoosa County,05000US13047,0.229,0.302,0.134,10.13,2.8,116.8,10580,0.123,121.1,195.42,0.324
2015,Charlton County,05000US13049,0.322,0.322,None,21.52,None,346,13137,0.11,133.9,147.11,0.214
2015,"Chatham County, GA",05000US13051,0.188,0.279,0.161,13.5,10.9,878.3,9266,0.102,631.1,395.82,0.267
2015,Chattahoochee County,05000US13053,None,0.307,None,14.38,None,958.8,9233,0.071,137.2,77.29,0.333
2015,Chattooga County,05000US13055,0.289,0.346,None,30.87,None,209.9,10469,0.124,243.6,163.38,0.042
2015,"Cherokee County, GA",05000US13057,0.167,0.262,0.155,9.18,1.4,194.3,10411,0.099,142.6,99.92,0.169
2015,"Clarke County, GA",05000US13059,0.122,0.265,0.121,10.09,5.4,786.6,9009,0.098,288.7,365.14,0.328
2015,Clay County,05000US13061,None,0.327,None,None,None,1155.3,8774,0.169,407.2,201.06,0
2015,"Clayton County, GA",05000US13063,0.17,0.375,0.097,10.61,11.5,704.1,9336,0.106,716.1,549.59,0.162
2015,Clinch County,05000US13065,None,0.323,None,29.35,None,818.7,13815,0.128,560.3,486.97,0.182
2015,"Cobb County, GA",05000US13067,0.141,0.223,0.158,8.71,3.9,397.2,9676,0.089,301,263.66,0.261
2015,Coffee County,05000US13069,0.215,0.322,0.117,22.43,6.2,386.8,11588,0.115,261.7,341.24,0.13
2015,Colquitt County,05000US13071,0.239,0.321,0.125,23.16,8.7,277.4,10581,0.126,264.8,388.02,0.289
2015,"Columbia County, GA",05000US13073,0.164,0.262,0.155,11.55,2.5,145.1,8836,0.095,182.1,90.45,0.191
2015,Cook County,05000US13075,0.225,0.293,0.137,20.18,8.8,531.8,10765,0.133,183.2,243.27,0.167
2015,"Coweta County, GA",05000US13077,0.161,0.28,0.153,10.37,4.7,231.4,9161,0.105,138.7,191.31,0.231
2015,Crawford County,05000US13079,0.283,0.31,None,16.79,None,246,8476,0.13,366.7,296.38,0
2015,Crisp County,05000US13081,0.199,0.331,None,15.31,15.2,656.6,10618,0.142,528.2,473.65,0.125
2015,Dade County,05000US13083,0.196,0.31,None,15.51,None,78.8,11187,0.118,93,290.65,0.059
2015,Dawson County,05000US13085,0.292,0.283,0.3,18.22,None,227.5,9683,0.109,80.7,65.04,0.138
2015,Decatur County,05000US13087,0.244,0.331,0.128,30.8,7.6,792.5,8479,0.132,410.4,443.83,0.308
2015,"DeKalb County, GA",05000US13089,0.108,0.264,0.154,10.37,13,734.1,8565,0.089,1080.4,604.97,0.22
2015,Dodge County,05000US13091,0.189,0.323,None,18.63,6.8,375.1,11682,0.146,315.8,400.83,0.214
2015,Dooly County,05000US13093,None,0.334,None,18.93,None,593.7,9737,0.138,514,350.11,0.211
2015,Dougherty County,05000US13095,0.185,0.368,0.124,11.63,9.6,1103.7,8423,0.124,685.4,818.03,0.083
2015,"Douglas County, GA",05000US13097,0.148,0.333,0.083,15.23,4.1,515.8,9960,0.116,150.5,289.29,0.284
2015,Early County,05000US13099,0.242,0.298,None,33.41,None,953.4,12439,0.134,188.2,582.19,0.389
2015,Echols County,05000US13101,None,0.29,None,35.76,None,150.5,10477,0.102,160.6,81.34,0.667
2015,Effingham County,05000US13103,0.179,0.33,0.15,20.09,4.5,294.6,10321,0.104,76.2,120.58,0.233
2015,Elbert County,05000US13105,0.188,0.338,None,29.63,None,553.7,8719,0.141,183.1,367.4,0.381
2015,Emanuel County,05000US13107,None,0.318,None,26.73,12.4,720.6,10542,0.116,370.4,417.83,0.217
2015,Evans County,05000US13109,0.299,0.354,None,30.03,None,776.5,9914,0.14,482.2,186.03,0.3
2015,Fannin County,05000US13111,0.267,0.279,None,20.13,None,191.6,10000,0.138,75.9,418.6,0.25
2015,"Fayette County, GA",05000US13113,0.123,0.271,0.133,8.09,3.4,224.1,8657,0.109,143.1,78.52,0.29
2015,Floyd County,05000US13115,0.206,0.28,0.109,15.79,4.6,315,10332,0.109,181.6,439.65,0.145
2015,"Forsyth County, GA",05000US13117,0.124,0.249,0.186,9.93,1.6,91,10124,0.104,49.3,141.12,0.256
2015,Franklin County,05000US13119,0.195,0.261,None,31.74,None,401.9,9162,0.116,103.2,126.09,0.179
2015,"Fulton County, GA",05000US13121,0.133,0.218,0.179,10.07,11.4,702.4,8674,0.08,1268.7,855.67,0.24
2015,Gilmer County,05000US13123,0.223,0.289,None,21.34,None,138.3,9165,0.122,76.6,151.9,0.162
2015,Glascock County,05000US13125,None,0.301,None,None,None,159.1,7693,0.12,199.6,0,0.5
2015,Glynn County,05000US13127,0.18,0.278,0.154,18.38,11.9,399.9,8948,0.1,369.6,599.06,0.278
2015,Gordon County,05000US13129,0.236,0.285,None,18.34,4.9,231.3,10850,0.105,66.2,339.24,0.386
2015,Grady County,05000US13131,0.264,0.327,None,20.08,5.6,345.9,8163,0.123,364,185.83,0.5
2015,Greene County,05000US13133,0.126,0.299,None,26.95,None,515.8,8913,0.153,161,299.58,0.229
2015,"Gwinnett County, GA",05000US13135,0.136,0.271,0.147,9.92,4.7,360.6,9838,0.074,195.3,234.83,0.249
2015,Habersham County,05000US13137,0.252,0.289,None,19.81,None,167.7,9090,0.113,67.9,163.34,0.19
2015,"Hall County, GA",05000US13139,0.166,0.261,0.157,13.68,3.4,243.8,9328,0.116,91.2,170.83,0.293
2015,Hancock County,05000US13141,None,0.37,None,18,None,755.9,8402,0.159,218.9,115.86,0.2
2015,Haralson County,05000US13143,0.299,0.291,0.177,31.51,5.2,264.1,9515,0.12,109.9,561.67,0.071
2015,Harris County,05000US13145,0.185,0.287,0.184,19.2,None,212,8609,0.141,149.4,94.68,0.235
2015,Hart County,05000US13147,None,0.301,None,23.87,None,258.6,8591,0.117,139.3,347.55,0.227
2015,Heard County,05000US13149,None,0.293,None,28.06,None,240.7,10486,0.118,126.5,243.75,0.357
